year,month,lat,lon,c_maize,c_beans,c_oil,c_salt,c_food_price_index,inflation_maize,inflation_beans,trust_maize,trust_beans,data_coverage,data_coverage_recent,index_confidence_score,mkt_name_Gulu,mkt_name_Hoima,mkt_name_Jinja,mkt_name_Lira,mkt_name_Market Average,mkt_name_Mbarara
2009,3,0.42,33.2,624.34,1550.71,5126.66,1407.39,0.58,18.43,37.89,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2009,4,0.42,33.2,501.9,1602.02,5461.58,1649.24,0.6,-5.84,29.25,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2009,5,0.42,33.2,556.2,1770.27,5872.49,1779.76,0.65,4.26,40.81,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2009,6,0.42,33.2,650.98,1725.6,5902.13,1762.15,0.66,24.78,51.83,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2009,7,0.42,33.2,572.57,1547.21,5900.76,1734.53,0.64,8.71,32.83,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2009,8,0.42,33.2,552.49,1791.18,5873.18,1735.48,0.65,2.18,44.61,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2009,9,0.42,33.2,613.66,1958.95,5650.0,1673.9,0.66,7.5,32.06,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2009,10,0.42,33.2,608.45,1791.64,5467.48,1598.26,0.64,10.79,8.72,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2009,11,0.42,33.2,669.19,1590.65,5513.95,1680.55,0.64,7.58,4.99,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2009,12,0.42,33.2,646.93,1417.84,5469.94,1596.58,0.62,5.12,-5.34,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2010,1,0.42,33.2,634.67,1431.58,5632.81,1732.51,0.64,1.52,-7.31,6.5,6.6,18.25,28.08,0.97,0,0,1,0,0,0
2010,2,0.42,33.2,533.06,1436.41,5486.79,1548.03,0.6,6.72,-4.79,6.8,6.6,18.25,28.08,0.97,0,0,1,0,0,0
2010,3,0.42,33.2,692.09,1514.32,5486.1,1546.12,0.61,10.85,-2.35,7.1,6.7,18.25,28.08,0.97,0,0,1,0,0,0
2010,4,0.42,33.2,556.09,1640.3,5224.43,1568.51,0.6,10.8,2.39,7.4,6.8,18.25,28.08,0.97,0,0,1,0,0,0
2010,5,0.42,33.2,482.7,1710.1,5078.6,1435.44,0.58,-13.21,-3.4,7.8,6.9,18.25,28.08,0.97,0,0,1,0,0,0
2010,6,0.42,33.2,504.14,1586.1,5013.5,1390.49,0.56,-22.56,-8.08,8.1,6.9,18.25,28.08,0.97,0,0,1,0,0,0
2010,7,0.42,33.2,435.81,1426.13,4876.61,1348.46,0.53,-23.89,-7.83,8.4,7.0,18.25,28.08,0.97,0,0,1,0,0,0
2010,8,0.42,33.2,407.41,1644.24,4632.02,1272.57,0.51,-26.26,-8.2,8.8,7.1,18.25,28.08,0.97,0,0,1,0,0,0
2010,9,0.42,33.2,444.31,1727.61,4771.12,1222.98,0.53,-27.6,-11.81,9.1,7.1,18.25,28.08,0.97,0,0,1,0,0,0
2010,10,0.42,33.2,445.22,1659.67,4638.2,1209.58,0.52,-26.83,-7.37,9.4,7.2,18.25,28.08,0.97,0,0,1,0,0,0
2010,11,0.42,33.2,564.18,1559.81,4892.26,1234.37,0.56,-15.69,-1.94,9.7,7.3,18.25,28.08,0.97,0,0,1,0,0,0
2010,12,0.42,33.2,610.1,1565.58,4741.64,1210.83,0.56,-5.69,10.42,10.0,7.3,18.25,28.08,0.97,0,0,1,0,0,0
2011,1,0.42,33.2,585.69,1698.15,4945.88,1246.08,0.58,-7.72,18.62,10.0,7.3,18.25,28.08,0.97,0,0,1,0,0,0
2011,2,0.42,33.2,638.1,1867.7,4991.16,1214.79,0.61,19.71,30.03,10.0,7.3,18.25,28.08,0.97,0,0,1,0,0,0
2011,3,0.42,33.2,692.64,1993.93,5265.29,1360.96,0.65,0.08,31.67,10.0,7.3,18.25,28.08,0.97,0,0,1,0,0,0
2011,4,0.42,33.2,750.0,1923.75,5383.73,1573.59,0.68,34.87,17.28,10.0,7.4,18.25,28.08,0.97,0,0,1,0,0,0
2011,5,0.42,33.2,760.0,2029.85,5772.85,1759.17,0.71,57.45,18.7,10.0,7.5,18.25,28.08,0.97,0,0,1,0,0,0
2011,6,0.42,33.2,810.12,2000.44,5515.81,1648.81,0.68,60.69,26.12,10.0,7.6,18.25,28.08,0.97,0,0,1,0,0,0
2011,7,0.42,33.2,867.39,1800.0,5670.36,1616.86,0.68,99.03,26.22,10.0,7.8,18.25,28.08,0.97,0,0,1,0,0,0
2011,8,0.42,33.2,859.98,1759.0,5821.42,1469.02,0.7,111.08,6.98,10.0,8.1,18.25,28.08,0.97,0,0,1,0,0,0
2011,9,0.42,33.2,721.07,1778.1,5671.36,1631.6,0.66,62.29,2.92,10.0,8.2,18.25,28.08,0.97,0,0,1,0,0,0
2011,10,0.42,33.2,695.34,1890.0,5418.86,1544.35,0.64,56.18,13.88,10.0,8.4,18.25,28.08,0.97,0,0,1,0,0,0
2011,11,0.42,33.2,677.0,1674.0,5631.56,1774.61,0.66,20.0,7.32,10.0,8.6,18.25,28.08,0.97,0,0,1,0,0,0
2011,12,0.42,33.2,637.0,1615.0,5770.03,1854.49,0.67,4.41,3.16,10.0,8.7,18.25,28.08,0.97,0,0,1,0,0,0
2012,1,0.42,33.2,586.0,1442.0,5767.98,1839.53,0.65,0.05,-15.08,10.0,8.9,18.25,28.08,0.97,0,0,1,0,0,0
2012,2,0.42,33.2,584.0,1500.0,5550.79,1771.86,0.64,-8.48,-19.69,10.0,9.1,18.25,28.08,0.97,0,0,1,0,0,0
2012,3,0.42,33.2,734.92,1575.0,5486.76,1796.45,0.64,6.1,-21.01,10.0,9.3,18.25,28.08,0.97,0,0,1,0,0,0
2012,4,0.42,33.2,813.0,2075.0,6339.1,1814.46,0.72,8.4,7.86,10.0,9.4,18.25,28.08,0.97,0,0,1,0,0,0
2012,5,0.42,33.2,1121.0,2583.0,6803.83,1808.02,0.8,47.5,27.25,10.0,9.6,18.25,28.08,0.97,0,0,1,0,0,0
2012,6,0.42,33.2,1000.0,2400.0,7223.92,1816.4,0.8,23.44,19.97,10.0,9.8,18.25,28.08,0.97,0,0,1,0,0,0
2012,7,0.42,33.2,874.27,2167.0,7654.14,1811.46,0.81,0.79,20.39,10.0,9.8,18.25,28.08,0.97,0,0,1,0,0,0
2012,8,0.42,33.2,825.0,2000.21,8135.19,1699.57,0.86,-4.07,13.71,10.0,9.8,18.25,28.08,0.97,0,0,1,0,0,0
2012,9,0.42,33.2,775.0,1775.0,7602.29,1646.23,0.79,7.48,-0.17,10.0,9.9,18.25,28.08,0.97,0,0,1,0,0,0
2012,10,0.42,33.2,608.0,1733.0,7708.66,1625.23,0.75,-12.56,-8.31,10.0,9.9,18.25,28.08,0.97,0,0,1,0,0,0
2012,11,0.42,33.2,680.0,1744.0,6907.62,1797.8,0.71,0.44,4.18,10.0,9.9,18.25,28.08,0.97,0,0,1,0,0,0
2012,12,0.42,33.2,692.0,1784.0,6780.96,1875.8,0.73,8.63,10.46,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2013,1,0.42,33.2,675.0,2000.0,6443.27,1843.45,0.71,15.19,38.7,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2013,2,0.42,33.2,715.0,2166.0,6529.96,1873.35,0.75,22.43,44.4,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2013,3,0.42,33.2,790.0,2220.0,6257.01,1817.97,0.78,7.5,40.95,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2013,4,0.42,33.2,711.8,2291.8,6379.77,1824.77,0.76,-12.45,10.45,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2013,5,0.42,33.2,608.3,2264.5,6526.2,1871.1,0.78,-45.74,-12.33,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2013,6,0.42,33.2,639.95,2220.0,6193.33,1835.65,0.77,-36.0,-7.5,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2013,7,0.42,33.2,603.0,1706.6,6082.58,1922.36,0.72,-31.03,-21.25,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2013,8,0.42,33.2,606.25,1794.47,5836.6,1879.46,0.73,-26.52,-10.29,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2013,9,0.42,33.2,625.0,1870.16,6207.49,1980.54,0.77,-19.35,5.36,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2013,10,0.42,33.2,772.0,2053.53,6470.56,1972.75,0.79,26.97,18.5,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2013,11,0.42,33.2,850.0,2150.0,6535.82,1901.88,0.76,25.0,23.28,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2013,12,0.42,33.2,809.73,1867.0,6796.87,1843.94,0.78,17.01,4.65,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2014,1,0.42,33.2,773.21,2000.0,6780.72,1806.22,0.77,14.55,0.0,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2014,2,0.42,33.2,734.82,2150.0,6456.03,1799.15,0.74,2.77,-0.74,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2014,3,0.42,33.2,700.0,2150.0,6588.76,1794.78,0.77,-11.39,-3.15,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2014,4,0.42,33.2,930.0,2030.0,6837.25,1900.55,0.82,30.65,-11.42,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2014,5,0.42,33.2,1150.0,2375.0,7003.99,2020.05,0.9,89.05,4.88,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2014,6,0.42,33.2,1067.0,2433.0,7265.45,1968.33,0.88,66.73,9.59,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2014,7,0.42,33.2,856.07,1984.13,6801.41,1909.35,0.79,41.97,16.26,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2014,8,0.42,33.2,800.0,1650.0,6747.62,1891.72,0.78,31.96,-8.05,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2014,9,0.42,33.2,600.0,1600.0,6309.98,1873.35,0.72,-4.0,-14.45,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2014,10,0.42,33.2,638.0,1575.0,6554.63,2004.07,0.73,-17.36,-23.3,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2014,11,0.42,33.2,600.0,1600.0,6308.71,1953.87,0.71,-29.41,-25.58,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2014,12,0.42,33.2,630.27,1708.67,6573.51,1926.46,0.75,-22.16,-8.48,9.7,9.9,18.25,28.08,0.97,0,0,1,0,0,0
2015,1,0.42,33.2,746.6,1977.2,6470.04,1859.18,0.77,-3.44,-1.14,9.5,9.7,18.25,28.08,0.97,0,0,1,0,0,0
2015,2,0.42,33.2,780.71,2400.68,6440.28,1825.83,0.8,6.25,11.66,9.2,9.6,18.25,28.08,0.97,0,0,1,0,0,0
2015,3,0.42,33.2,754.57,2408.72,6677.7,1812.82,0.81,7.8,12.03,8.9,9.3,18.25,28.08,0.97,0,0,1,0,0,0
2015,4,0.42,33.2,951.87,2340.36,6530.62,1849.22,0.85,2.35,15.29,8.6,9.1,18.25,28.08,0.97,0,0,1,0,0,0
2015,5,0.42,33.2,974.6,2340.17,6729.24,1883.88,0.86,-15.25,-1.47,8.3,8.8,18.25,28.08,0.97,0,0,1,0,0,0
2015,6,0.42,33.2,1042.56,2604.92,6803.39,1919.69,0.9,-2.29,7.07,8.0,8.5,18.25,28.08,0.97,0,0,1,0,0,0
2015,7,0.42,33.2,821.24,2191.2,6625.14,1934.15,0.84,-4.07,10.44,7.7,8.2,18.25,28.08,0.97,0,0,1,0,0,0
2015,8,0.42,33.2,760.34,2327.39,6778.83,1966.93,0.85,-4.96,41.05,7.3,7.9,18.25,28.08,0.97,0,0,1,0,0,0
2015,9,0.42,33.2,868.98,2410.31,6795.83,1941.72,0.85,44.83,50.64,7.0,7.5,18.25,28.08,0.97,0,0,1,0,0,0
2015,10,0.42,33.2,969.33,2411.4,6993.12,1878.59,0.86,51.93,53.1,6.6,7.0,18.25,28.08,0.97,0,0,1,0,0,0
2015,11,0.42,33.2,1069.96,2436.18,6942.62,1993.66,0.88,78.33,52.26,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2015,12,0.42,33.2,984.79,2207.48,6928.55,1996.92,0.88,56.25,29.19,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2016,1,0.42,33.2,902.79,2465.27,7012.44,1983.93,0.89,20.92,24.68,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2016,2,0.42,33.2,876.64,2507.87,6917.61,1927.4,0.89,12.29,4.46,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2016,3,0.42,33.2,977.72,2649.84,7110.83,2070.41,0.93,29.57,10.01,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2016,4,0.42,33.2,1086.22,2664.98,7288.83,2098.8,0.94,14.12,13.87,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2016,5,0.42,33.2,1057.27,2708.19,7040.98,2112.28,0.92,8.48,15.73,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2016,6,0.42,33.2,1140.35,2534.0,7251.12,2223.33,0.94,9.38,-2.72,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2016,7,0.42,33.2,1039.95,2289.23,7021.31,2287.58,0.92,26.63,4.47,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2016,8,0.42,33.2,980.67,2381.24,6772.7,2217.06,0.91,28.98,2.31,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2016,9,0.42,33.2,1061.83,2574.96,6885.56,2166.8,0.93,22.19,6.83,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2016,10,0.42,33.2,1163.8,2446.51,6931.38,2159.06,0.94,20.06,1.46,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2016,11,0.42,33.2,1167.9,2449.43,6797.25,2108.23,0.94,9.15,0.54,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2016,12,0.42,33.2,1214.82,2494.09,6811.99,2123.02,0.95,23.36,12.98,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2017,1,0.42,33.2,1169.77,2781.54,6858.84,2240.08,0.98,29.57,12.83,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2017,2,0.42,33.2,1176.01,2802.7,7069.48,2245.67,1.0,34.15,11.76,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2017,3,0.42,33.2,1263.57,2978.57,6990.5,2288.79,1.04,29.24,12.41,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2017,4,0.42,33.2,1747.17,3490.53,6950.38,2403.22,1.14,60.85,30.98,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2017,5,0.42,33.2,1541.6,3226.26,6957.44,2667.88,1.11,45.81,19.13,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2017,6,0.42,33.2,1306.16,2705.01,7592.55,2496.43,1.08,14.54,6.75,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2017,7,0.42,33.2,1159.19,2529.55,7266.35,2718.05,1.07,11.47,10.5,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2017,8,0.42,33.2,1011.53,2560.89,7332.32,2570.04,1.02,3.15,7.54,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2017,9,0.42,33.2,1063.41,2632.75,7428.02,2566.25,1.03,0.15,2.24,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2017,10,0.42,33.2,1173.07,2584.41,7324.58,2767.18,1.05,0.8,5.64,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2017,11,0.42,33.2,1158.67,2510.25,7473.07,2475.22,1.02,-0.79,2.48,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2017,12,0.42,33.2,1151.84,2456.57,7210.25,2626.29,1.02,-5.18,-1.5,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2018,1,0.42,33.2,1104.99,2683.95,7014.52,2722.51,1.02,-5.54,-3.51,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2018,2,0.42,33.2,1078.88,2513.36,7117.84,2575.3,1.0,-8.26,-10.32,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2018,3,0.42,33.2,1050.34,2614.16,7063.31,2616.25,1.0,-16.88,-12.23,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2018,4,0.42,33.2,1000.21,2626.66,7059.07,2274.92,0.98,-42.75,-24.75,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2018,5,0.42,33.2,890.23,2589.37,7114.88,2492.88,0.98,-42.25,-19.74,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2018,6,0.42,33.2,898.27,2419.64,7173.3,2213.74,0.95,-31.23,-10.55,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2018,7,0.42,33.2,730.65,2122.9,7296.96,2447.52,0.93,-36.97,-16.08,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2018,8,0.42,33.2,666.26,2160.74,7056.51,2246.67,0.89,-34.13,-15.63,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2018,9,0.42,33.2,742.44,2234.59,6927.29,2302.97,0.89,-30.18,-15.12,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2018,10,0.42,33.2,785.6,2081.12,6660.31,2390.66,0.86,-33.03,-19.47,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2018,11,0.42,33.2,800.32,2324.34,5808.99,2065.86,0.83,-30.93,-7.41,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2018,12,0.42,33.2,827.42,2213.24,5900.54,1985.71,0.82,-28.17,-9.91,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2019,1,0.42,33.2,881.49,2555.08,5800.2,1868.25,0.83,-20.23,-4.8,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2019,2,0.42,33.2,1025.45,2743.47,5665.5,1889.27,0.85,-4.95,9.16,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2019,3,0.42,33.2,1011.09,2812.35,5600.65,2009.43,0.84,-3.74,7.58,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2019,4,0.42,33.2,1062.25,2919.65,5894.32,1919.04,0.9,6.2,11.15,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2019,5,0.42,33.2,1360.43,3527.27,6012.4,2127.23,0.98,52.82,36.22,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2019,6,0.42,33.2,1399.36,3092.3,6114.77,2169.64,0.96,55.78,27.8,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2019,7,0.42,33.2,1271.22,3100.58,5656.97,2140.68,0.93,73.98,46.05,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2019,8,0.42,33.2,1273.91,3212.82,5786.9,2125.95,0.94,91.2,48.69,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2019,9,0.42,33.2,1259.39,3301.04,5459.63,2016.4,0.92,69.63,47.73,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2019,10,0.42,33.2,1272.56,3320.55,5396.94,2115.11,0.93,61.99,59.56,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2019,11,0.42,33.2,1320.27,3304.42,5861.95,2107.16,0.93,64.97,42.17,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2019,12,0.42,33.2,1362.18,3321.39,5502.47,2038.03,0.92,64.63,50.07,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2020,1,0.42,33.2,1279.74,3308.08,5462.98,2082.65,0.93,45.18,29.47,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2020,2,0.42,33.2,1050.35,3400.92,5277.38,2105.22,0.91,2.43,23.96,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2020,3,0.42,33.2,1160.52,3498.48,5332.64,2046.52,0.92,14.78,24.4,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2020,4,0.42,33.2,1249.4,4133.51,6113.17,2057.5,0.99,17.62,41.58,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2020,5,0.42,33.2,1217.62,4176.99,6328.45,1967.54,1.0,-10.5,18.42,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2020,6,0.42,33.2,1171.34,3431.15,6170.87,1742.0,0.96,-16.29,10.96,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2020,7,0.42,33.2,958.9,3372.13,6434.53,1726.18,0.96,-24.57,8.76,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2020,8,0.42,33.2,947.67,3453.45,6220.54,1763.44,0.96,-25.61,7.49,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2020,9,0.42,33.2,813.0,3624.0,5956.29,1725.49,0.96,-35.44,9.78,6.5,6.9,18.25,28.08,0.97,0,0,1,0,0,0
2020,10,0.42,33.2,773.0,3459.0,5958.21,1836.55,0.96,-39.26,4.17,6.9,7.3,18.25,28.08,0.97,0,0,1,0,0,0
2020,11,0.42,33.2,791.0,3039.0,5848.23,1829.11,0.92,-40.09,-8.03,7.2,7.7,18.25,28.08,0.97,0,0,1,0,0,0
2020,12,0.42,33.2,828.0,2703.0,6026.57,1803.83,0.89,-39.22,-18.62,7.6,8.1,18.25,28.08,0.97,0,0,1,0,0,0
2021,1,0.42,33.2,815.0,3073.0,6114.74,1823.28,0.92,-36.31,-7.11,7.9,8.4,18.25,28.08,0.97,0,0,1,0,0,0
2021,2,0.42,33.2,873.43,2981.77,6275.44,1868.84,0.9,-16.84,-12.32,7.9,8.4,18.25,28.08,0.97,0,0,1,0,0,0
2021,3,0.42,33.2,905.91,2989.83,6262.37,1870.08,0.87,-21.94,-14.54,7.9,8.4,18.25,28.08,0.97,0,0,1,0,0,0
2021,4,0.42,33.2,793.4,3143.89,6877.79,1843.99,0.9,-36.5,-23.94,7.9,8.4,18.25,28.08,0.97,0,0,1,0,0,0
2021,5,0.42,33.2,911.43,3086.32,6958.06,1910.68,0.91,-25.15,-26.11,7.9,8.4,18.25,28.08,0.97,0,0,1,0,0,0
2021,6,0.42,33.2,939.47,2610.24,7307.47,1881.71,0.9,-19.8,-23.93,7.9,8.4,18.25,28.08,0.97,0,0,1,0,0,0
2021,7,0.42,33.2,949.03,2516.75,7061.57,1848.32,0.92,-1.03,-25.37,7.9,8.4,18.25,28.08,0.97,0,0,1,0,0,0
2021,8,0.42,33.2,818.95,2410.34,7403.13,1813.32,0.92,-13.58,-30.2,7.9,8.4,18.25,28.08,0.97,0,0,1,0,0,0
2021,9,0.42,33.2,1106.63,2447.29,7486.1,1753.3,0.95,36.12,-32.47,7.6,8.1,18.25,28.08,0.97,0,0,1,0,0,0
2021,10,0.42,33.2,1121.74,2306.92,7533.7,1845.43,0.96,45.12,-33.31,7.2,7.7,18.25,28.08,0.97,0,0,1,0,0,0
2021,11,0.42,33.2,1248.59,2288.61,7708.64,1798.98,0.97,57.85,-24.69,6.9,7.3,18.25,28.08,0.97,0,0,1,0,0,0
2021,12,0.42,33.2,1209.45,2138.28,7645.62,1658.56,0.95,46.07,-20.89,6.5,6.9,18.25,28.08,0.97,0,0,1,0,0,0
2022,1,0.42,33.2,1408.0,2167.0,7777.57,1512.52,0.95,72.76,-29.48,6.5,7.0,18.25,28.08,0.97,0,0,1,0,0,0
2022,2,0.42,33.2,1500.0,2500.0,8437.5,1645.02,1.04,71.74,-16.16,6.9,7.4,18.25,28.08,0.97,0,0,1,0,0,0
2022,3,0.42,33.2,1375.0,2750.0,9375.0,1593.83,1.06,51.78,-8.02,7.3,7.9,18.25,28.08,0.97,0,0,1,0,0,0
2022,4,0.42,33.2,1741.82,3133.0,10333.0,1609.34,1.22,119.54,-0.35,7.7,8.3,18.25,28.08,0.97,0,0,1,0,0,0
2022,5,0.42,33.2,2000.0,3683.0,10000.0,1575.86,1.26,119.44,19.33,8.0,8.6,18.25,28.08,0.97,0,0,1,0,0,0
2022,6,0.42,33.2,2120.0,3780.0,10000.0,1449.02,1.31,125.66,44.81,8.4,8.9,18.25,28.08,0.97,0,0,1,0,0,0
2022,7,0.42,33.2,2450.0,4000.0,10000.0,1554.98,1.38,158.16,58.94,8.6,9.1,18.25,28.08,0.97,0,0,1,0,0,0
2022,8,0.42,33.2,2450.0,4550.0,9342.06,1570.92,1.37,199.16,88.77,8.9,9.4,18.25,28.08,0.97,0,0,1,0,0,0
2022,9,0.42,33.2,2560.0,4900.0,8600.0,1504.63,1.38,131.33,100.22,9.2,9.6,18.25,28.08,0.97,0,0,1,0,0,0
2022,10,0.42,33.2,2450.0,4325.0,9125.0,1566.01,1.39,118.41,87.48,9.5,9.8,18.25,28.08,0.97,0,0,1,0,0,0
2022,11,0.42,33.2,2500.0,3620.0,8700.0,1607.43,1.34,100.23,58.17,9.7,9.9,18.25,28.08,0.97,0,0,1,0,0,0
2022,12,0.42,33.2,2500.0,3600.0,8000.0,1475.19,1.32,106.71,68.36,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2023,1,0.42,33.2,2050.0,4375.0,7500.0,1474.25,1.29,45.6,101.89,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2023,2,0.42,33.2,2000.0,4500.0,8000.0,1442.85,1.32,33.33,80.0,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2023,3,0.42,33.2,2240.0,4940.0,7800.0,1360.36,1.36,62.91,79.64,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2023,4,0.42,33.2,2000.0,5125.0,7375.0,1424.6,1.33,14.82,63.58,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2023,5,0.42,33.2,2300.0,5375.0,7000.0,1331.56,1.36,15.0,45.94,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2023,6,0.42,33.2,2126.06,4860.0,7100.0,1335.84,1.34,0.29,28.57,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2023,7,0.42,33.2,2058.25,5000.0,7250.0,1282.06,1.28,-15.99,25.0,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2023,8,0.42,33.2,2000.0,4875.0,7250.0,1262.53,1.26,-18.37,7.14,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2023,9,0.42,33.2,2000.0,5000.0,7500.0,1286.04,1.29,-21.88,2.04,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2023,10,0.42,33.2,2000.0,5167.0,7500.0,1240.65,1.3,-18.37,19.47,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2023,11,0.42,33.2,1920.0,4600.0,7100.0,1209.05,1.23,-23.2,27.07,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2023,12,0.42,33.2,1775.0,4125.0,7000.0,1183.79,1.12,-29.0,14.58,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
2024,1,0.42,33.2,2050.0,3875.0,7000.0,1198.53,1.11,0.0,-11.43,10.0,10.0,18.25,28.08,0.97,0,0,1,0,0,0
