ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,beans,cassava_flour,cassava_flour_fao,maize,maize_flour,millet,millet_fao,oil,salt,sorghum,sorghum_fao,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_cassava_flour,h_cassava_flour,l_cassava_flour,c_cassava_flour,inflation_cassava_flour,trust_cassava_flour,o_cassava_flour_fao,h_cassava_flour_fao,l_cassava_flour_fao,c_cassava_flour_fao,inflation_cassava_flour_fao,trust_cassava_flour_fao,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_maize_flour,h_maize_flour,l_maize_flour,c_maize_flour,inflation_maize_flour,trust_maize_flour,o_millet,h_millet,l_millet,c_millet,inflation_millet,trust_millet,o_millet_fao,h_millet_fao,l_millet_fao,c_millet_fao,inflation_millet_fao,trust_millet_fao,o_oil,h_oil,l_oil,c_oil,inflation_oil,trust_oil,o_salt,h_salt,l_salt,c_salt,inflation_salt,trust_salt,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_sorghum_fao,h_sorghum_fao,l_sorghum_fao,c_sorghum_fao,inflation_sorghum_fao,trust_sorghum_fao,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
UGA,Uganda,Jinja,Jinja Municipality,Jinja,0.42,33.2,gid_4200000332000000,2011-12-01,2011,12,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,637.0,1500.0,1287.0,,,,800.0,,1625.58,1742.11,1509.05,1615.0,3.16,8.7,671.47,765.51,601.29,765.51,-0.16,10.0,694.56,764.53,624.6,756.3,20.73,10.0,689.73,741.27,637.0,637.0,4.41,10.0,1458.93,1563.38,1354.48,1500.0,50.0,8.8,1327.17,1424.36,1229.97,1287.0,4.6,10.0,1523.37,1581.96,1464.77,1539.67,18.16,9.8,5645.8,5814.49,5477.1,5770.03,21.69,10.0,1737.03,1854.49,1632.79,1854.49,53.16,10.0,802.48,836.72,768.24,800.0,9.17,8.3,858.78,891.39,826.17,862.22,9.94,9.9,0.66,0.68,0.64,0.67,18.77,9.9
UGA,Uganda,Jinja,Jinja Municipality,Jinja,0.42,33.2,gid_4200000332000000,2012-01-01,2012,1,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,1442.0,264.0,,586.0,1380.0,1325.0,,,,,,1626.09,1739.21,1442.0,1442.0,-15.08,8.9,766.07,843.36,688.79,740.96,-11.08,10.0,768.82,836.98,700.66,737.05,8.74,10.0,653.7,701.77,586.0,586.0,0.05,10.0,1511.29,1615.65,1380.0,1380.0,38.0,8.9,1280.66,1370.83,1190.49,1325.0,4.16,10.0,1547.02,1604.57,1489.48,1542.39,14.8,9.9,5792.81,5963.67,5621.95,5767.98,16.62,10.0,1865.43,1963.2,1767.67,1839.53,47.62,10.0,809.4,840.96,777.85,804.48,13.54,8.5,865.45,896.73,834.17,858.98,7.64,9.9,0.67,0.68,0.65,0.65,11.59,9.9
UGA,Uganda,Jinja,Jinja Municipality,Jinja,0.42,33.2,gid_4200000332000000,2012-02-01,2012,2,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,1500.0,307.0,,584.0,1325.0,1375.0,,,,,,1430.58,1530.98,1330.19,1500.0,-19.69,9.1,743.6,813.76,673.44,688.13,-23.54,10.0,740.64,805.54,675.75,694.58,-3.13,10.0,607.04,651.31,562.77,584.0,-8.48,10.0,1388.35,1483.61,1293.09,1325.0,10.42,8.9,1331.43,1420.11,1242.75,1375.0,2.35,10.0,1548.81,1604.52,1493.09,1527.56,9.7,9.9,5776.3,5947.4,5550.79,5550.79,11.21,10.0,1857.04,1939.11,1771.86,1771.86,45.86,10.0,814.4,845.89,782.9,814.86,19.12,8.8,863.36,893.12,833.6,858.81,3.89,9.9,0.64,0.66,0.63,0.64,4.46,9.9
UGA,Uganda,Jinja,Jinja Municipality,Jinja,0.42,33.2,gid_4200000332000000,2012-03-01,2012,3,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,1575.0,304.0,,625.0,1292.0,1254.0,,,,834.0,,1549.18,1654.04,1444.32,1575.0,-21.01,9.3,692.99,755.63,630.35,690.71,-23.25,10.0,705.19,763.27,647.1,677.81,-11.06,10.0,606.01,734.92,562.66,734.92,6.1,10.0,1332.88,1421.79,1243.97,1298.21,-0.14,9.0,1373.6,1461.65,1254.0,1254.0,-11.16,10.0,1533.24,1586.78,1479.69,1486.78,1.04,9.9,5528.33,5692.93,5363.73,5486.76,4.21,10.0,1747.39,1821.05,1673.72,1796.45,32.0,10.0,823.77,855.58,791.96,834.0,23.58,9.1,863.17,891.6,834.73,868.86,1.11,10.0,0.64,0.65,0.62,0.64,-0.98,9.9
UGA,Uganda,Jinja,Jinja Municipality,Jinja,0.42,33.2,gid_4200000332000000,2012-04-01,2012,4,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,2075.0,362.0,,813.0,1608.0,1371.0,,,,,,1604.93,2075.0,1494.17,2075.0,7.86,9.4,688.24,747.14,617.27,617.27,-38.27,10.0,681.82,735.62,607.96,607.96,-30.06,10.0,743.89,813.0,685.4,813.0,8.4,10.0,1306.36,1608.0,1222.07,1608.0,7.2,9.0,1248.63,1371.0,1167.88,1371.0,1.56,10.0,1491.49,1542.66,1440.31,1529.78,0.26,9.9,5470.7,6339.1,5309.15,6339.1,17.75,10.0,1783.12,1851.42,1714.82,1814.46,15.31,10.0,840.75,873.6,807.9,829.28,3.66,9.1,871.73,942.2,844.18,942.2,9.47,10.0,0.64,0.72,0.63,0.72,5.73,9.9
UGA,Uganda,Jinja,Jinja Municipality,Jinja,0.42,33.2,gid_4200000332000000,2012-05-01,2012,5,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,2583.0,373.0,,1121.0,2133.0,1829.0,,,,804.0,,2168.84,2583.0,2028.51,2583.0,27.25,9.6,626.2,678.35,493.58,493.58,-50.64,10.0,617.32,666.68,536.78,536.78,-42.04,10.0,814.9,1121.0,750.53,1121.0,47.5,10.0,1626.89,2133.0,1504.29,2133.0,33.31,9.0,1382.0,1625.23,1292.13,1625.23,25.02,10.0,1536.49,1646.08,1484.91,1646.08,4.63,9.9,6427.75,6803.83,6224.83,6803.83,17.86,10.0,1831.83,1895.7,1767.96,1808.02,2.78,10.0,840.07,872.82,804.0,804.0,0.5,9.1,935.91,969.38,902.44,958.44,4.77,10.0,0.73,0.8,0.7,0.8,12.95,9.9
UGA,Uganda,Jinja,Jinja Municipality,Jinja,0.42,33.2,gid_4200000332000000,2012-06-01,2012,6,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,2400.0,413.0,,1000.0,2000.0,1800.0,,,,817.0,,2609.05,2778.46,2400.0,2400.0,19.97,9.8,502.4,550.27,423.17,423.17,-31.4,10.0,540.98,585.73,496.22,515.2,-30.71,10.0,1085.23,1188.29,982.18,1000.0,23.44,10.0,2166.49,2352.76,1980.23,2000.0,17.65,9.0,1633.73,1800.0,1511.17,1800.0,56.52,10.0,1655.78,1750.63,1597.87,1750.63,22.17,9.9,6900.42,7223.92,6694.36,7223.92,30.97,10.0,1796.92,1857.11,1736.73,1816.4,10.16,10.0,820.01,854.68,785.34,817.0,2.13,9.5,958.35,991.26,925.45,969.39,11.71,10.0,0.81,0.85,0.77,0.8,18.95,10.0
UGA,Uganda,Jinja,Jinja Municipality,Jinja,0.42,33.2,gid_4200000332000000,2012-07-01,2012,7,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,2167.0,348.0,,,1975.0,2009.0,,,,,,2229.81,2387.22,2072.4,2167.0,20.39,9.8,427.14,469.07,358.89,358.89,-48.73,10.0,521.61,561.18,457.92,457.92,-28.4,10.0,980.11,1070.85,874.27,874.27,0.79,10.0,2023.0,2193.05,1852.94,1975.0,9.92,9.0,1804.79,2009.0,1669.06,2009.0,67.42,10.0,1761.13,1834.4,1698.77,1834.4,23.4,9.9,7316.87,7654.14,7087.05,7654.14,34.99,10.0,1798.3,1856.54,1740.05,1811.46,12.04,10.0,827.7,898.2,795.48,898.2,4.74,9.5,972.25,1015.36,940.36,1015.36,13.95,10.0,0.8,0.83,0.76,0.81,18.83,10.0
UGA,Uganda,Jinja,Jinja Municipality,Jinja,0.42,33.2,gid_4200000332000000,2012-08-01,2012,8,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,1592.0,455.0,,825.0,1942.0,2500.0,,,,1117.0,,2071.68,2214.7,1928.66,2000.21,13.71,9.8,364.01,455.0,327.54,455.0,-25.47,10.0,462.56,526.03,425.11,526.03,-6.57,10.0,869.11,948.01,790.21,825.0,-4.07,10.0,1994.54,2155.95,1833.13,1942.0,9.57,9.0,2018.65,2500.0,1865.35,2500.0,78.95,10.0,1844.75,2047.21,1779.99,2047.21,31.76,9.9,7746.74,8135.19,7511.82,8135.19,39.75,10.0,1822.77,1879.37,1699.57,1699.57,15.69,10.0,892.36,1117.0,844.5,1117.0,12.04,9.5,1013.3,1113.35,979.73,1113.35,14.23,10.0,0.81,0.86,0.78,0.86,23.14,10.0
UGA,Uganda,Jinja,Jinja Municipality,Jinja,0.42,33.2,gid_4200000332000000,2012-09-01,2012,9,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,1775.0,473.0,,775.0,1675.0,2450.0,,,,900.0,,1963.83,2096.61,1775.0,1775.0,-0.17,9.9,437.37,490.02,384.72,473.0,-27.23,10.0,529.41,573.37,485.45,530.48,-14.75,10.0,825.81,899.01,752.62,775.0,7.48,10.0,1959.11,2111.85,1675.0,1675.0,7.02,9.1,2526.51,2756.82,2296.21,2450.0,104.17,10.0,2061.66,2141.31,1951.81,1951.81,33.76,9.9,8234.54,8493.02,7602.29,7602.29,34.05,10.0,1706.9,1770.26,1643.53,1646.23,0.9,10.0,1075.11,1183.52,900.0,900.0,5.25,9.5,1102.93,1146.05,1030.56,1030.56,18.74,10.0,0.86,0.88,0.79,0.79,19.51,10.0
UGA,Uganda,Jinja,Jinja Municipality,Jinja,0.42,33.2,gid_4200000332000000,2012-10-01,2012,10,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,1733.0,440.0,,608.0,1433.0,2444.0,,,,800.0,,1751.51,1869.05,1633.97,1733.0,-8.31,9.9,478.84,530.42,427.27,445.44,-24.37,10.0,537.14,577.37,496.91,502.71,-11.13,10.0,781.5,849.22,608.0,608.0,-12.56,10.0,1684.52,1819.15,1433.0,1433.0,-6.95,9.1,2430.41,2643.49,2217.32,2250.6,96.05,10.0,1958.84,2034.44,1839.86,1839.86,32.31,9.9,7576.54,7816.96,7336.13,7708.66,42.26,10.0,1624.27,1683.65,1564.88,1625.23,5.24,10.0,929.11,1001.85,800.0,800.0,0.5,9.5,1042.6,1083.53,931.25,931.25,10.95,10.0,0.77,0.8,0.75,0.75,16.36,10.0
UGA,Uganda,Jinja,Jinja Municipality,Jinja,0.42,33.2,gid_4200000332000000,2012-11-01,2012,11,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,1744.0,542.0,,680.0,1258.0,1717.0,,,,703.0,,1763.62,1879.17,1648.08,1744.0,4.18,9.9,446.15,542.0,399.84,542.0,-21.74,10.0,507.12,603.18,469.26,603.18,-13.2,10.0,627.46,683.2,571.72,680.0,0.44,10.0,1438.15,1555.88,1291.2,1291.2,-10.95,9.1,2251.96,2440.54,2063.38,2067.42,56.62,10.0,1844.23,1915.85,1772.62,1775.39,17.2,9.9,7711.98,7955.15,6907.62,6907.62,22.66,10.0,1626.38,1797.8,1571.82,1797.8,1.31,10.0,829.66,889.42,703.0,703.0,-10.9,9.5,950.01,991.96,879.21,879.21,2.67,10.0,0.74,0.76,0.71,0.71,8.67,10.0
UGA,Uganda,Jinja,Jinja Municipality,Jinja,0.42,33.2,gid_4200000332000000,2012-12-01,2012,12,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,1784.0,,,692.0,1467.0,1967.0,,,,775.0,,1776.31,1893.37,1659.26,1784.0,10.46,10.0,527.39,588.43,466.34,575.34,-24.84,10.0,607.07,660.93,553.21,642.67,-15.02,10.0,694.32,756.0,632.65,692.0,8.63,10.0,1295.36,1467.0,1190.53,1467.0,-2.2,9.1,2057.15,2225.45,1888.85,1899.16,47.56,10.0,1779.99,1847.69,1712.28,1771.43,15.05,10.0,6821.28,7049.63,6592.92,6780.96,17.52,10.0,1783.0,1875.8,1700.49,1875.8,1.15,10.0,735.94,791.69,680.19,775.0,-3.12,9.5,892.38,932.9,851.85,913.67,5.97,10.0,0.71,0.73,0.69,0.73,9.21,10.0
UGA,Uganda,Jinja,Jinja Municipality,Jinja,0.42,33.2,gid_4200000332000000,2013-01-01,2013,1,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,2000.0,485.0,,675.0,1466.0,1700.0,,,,700.0,,1810.75,2000.0,1690.21,2000.0,38.7,10.0,577.92,639.54,516.29,557.45,-24.77,10.0,649.93,700.17,599.7,638.9,-13.32,10.0,706.19,767.68,644.71,675.0,15.19,10.0,1478.39,1598.44,1358.33,1466.2,6.25,9.1,1896.58,2046.54,1700.0,1700.0,28.3,10.0,1777.55,1842.8,1667.93,1667.93,8.14,10.0,6733.91,6948.08,6443.27,6443.27,11.71,10.0,1876.98,1957.55,1796.4,1843.45,0.21,10.0,780.76,819.33,700.0,700.0,-12.99,9.5,915.22,955.47,874.97,899.16,4.68,10.0,0.73,0.75,0.71,0.71,9.86,10.0
UGA,Uganda,Jinja,Jinja Municipality,Jinja,0.42,33.2,gid_4200000332000000,2013-02-01,2013,2,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,2166.0,836.0,,715.0,1550.0,1800.0,,,,700.0,,2054.54,2189.04,1920.04,2166.0,44.4,10.0,558.44,846.93,502.22,846.93,23.08,10.0,644.53,878.43,595.56,878.43,26.47,10.0,691.44,750.36,632.51,715.0,22.43,10.0,1477.65,1592.91,1362.39,1550.0,16.98,9.1,1691.47,1825.06,1557.88,1800.0,30.91,10.0,1671.79,1774.56,1609.59,1774.56,16.17,10.0,6387.35,6598.8,6175.9,6529.96,17.64,10.0,1850.88,1921.53,1780.23,1873.35,5.73,10.0,727.14,768.67,685.62,700.0,-14.1,9.5,904.37,942.14,866.6,928.23,8.08,10.0,0.71,0.75,0.69,0.75,18.33,10.0
UGA,Uganda,Jinja,Jinja Municipality,Jinja,0.42,33.2,gid_4200000332000000,2013-03-01,2013,3,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,2220.0,1420.0,,790.0,1740.0,1600.0,,,,,,2166.9,2313.08,2020.72,2220.0,40.95,10.0,810.61,1420.0,699.61,1420.0,105.58,10.0,881.91,1276.72,781.35,1276.72,88.36,10.0,728.94,790.2,667.68,790.0,7.5,10.0,1563.97,1740.0,1445.99,1740.0,34.03,9.1,1811.81,1948.2,1600.0,1600.0,27.59,10.0,1783.46,1850.34,1716.58,1745.51,17.4,10.0,6519.33,6725.94,6257.01,6257.01,14.04,10.0,1849.55,1915.44,1783.65,1817.97,1.2,10.0,720.26,751.32,689.2,715.03,-14.27,9.5,929.47,966.94,876.0,876.0,0.82,10.0,0.76,0.78,0.74,0.78,21.91,10.0
