year,month,lat,lon,c_maize,c_beans,c_oil,c_salt,c_food_price_index,inflation_maize,inflation_beans,trust_maize,trust_beans,data_coverage,data_coverage_recent,index_confidence_score,mkt_name_Gulu,mkt_name_Hoima,mkt_name_Jinja,mkt_name_Lira,mkt_name_Market Average,mkt_name_Mbarara,log_c_maize,log_c_beans
1.1727947399284093,-0.4165481337631501,-0.5630206378485483,1.454330517555298,1742.27,4002.8,0.9554249030144613,-0.7932735120329378,1.133515619393953,0.08092926838290304,1.557621582689704,0.89074252553815,0.9843687806369694,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,7.463517938859057,8.294999189137616
1.1727947399284093,-0.12570387468592106,-0.5630206378485483,1.454330517555298,1833.0,3933.0,0.5825931358827191,-1.0158543005427791,1.133515619393953,-0.36120055000656937,0.9976977670154338,0.89074252553815,0.9843687806369694,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,7.51425465281641,8.277411998949004
1.1727947399284093,0.16514038439130796,-0.5630206378485483,1.454330517555298,1659.83,4140.0,0.4061466940664257,-0.8126192700194635,0.9451853565719867,-0.6781442410536117,0.28765510103852143,0.89074252553815,0.9843687806369694,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,7.41507275639224,8.328692583545568
1.1727947399284093,0.455984643468537,-0.5630206378485483,1.454330517555298,1506.4,4240.0,0.19373614937522907,-1.05049366450514,0.7191890411856278,-0.6383605141439411,-0.39938233852837574,0.89074252553815,0.9843687806369694,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,7.318141591409369,8.352554369474591
1.1727947399284093,0.7468289025457661,-0.5630206378485483,1.454330517555298,1365.54,4050.0,-0.0037088557610095046,-0.7833914897100908,0.4555266732348748,-1.0836730306861873,-0.7109276927928199,0.89074252553815,0.9843687806369694,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,7.220037276802132,8.30671904320269
1.1727947399284093,1.037673161622995,-0.5630206378485483,1.454330517555298,1238.0,3686.82,-0.16503373154566436,-1.0201678817154507,0.22953035784851508,-1.1611186857370126,-0.7011797155004406,0.89074252553815,0.9843687806369694,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,7.122059881629142,8.212790776543955
1.1727947399284093,1.3285174207002242,-0.5630206378485483,1.454330517555298,1060.0,3420.0,-0.3841534147341311,-1.3645223738756145,0.003534042462155777,-1.5308421211508845,-0.6555591817721053,0.89074252553815,0.9843687806369694,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,6.966967138613983,8.137688184977605
1.1727947399284093,1.619361679777453,-0.5630206378485483,1.454330517555298,1000.0,3250.0,-0.47029303206827094,-1.5760708517498967,-0.14713016779541738,-1.3202535933756947,-0.6387926608292127,0.89074252553815,0.9843687806369694,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,6.90875477931522,8.086717920303906
1.348863161444379,-1.5799251700720662,-0.5630206378485483,1.454330517555298,944.0,3180.0,-0.7009001646023547,-1.0894466096401723,-0.10946411523102409,-1.2263639978688723,-1.0965576744793473,0.89074252553815,0.9843687806369694,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,6.851184927493743,8.064950891749143
1.348863161444379,-1.2890809109948371,-0.5630206378485483,1.454330517555298,800.0,3000.0,-0.6834902102460655,-1.5952336093230366,-0.3354604306173834,-1.6661067926437645,-1.234199113847744,0.89074252553815,0.9843687806369694,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,6.68586094706836,8.006700845440367
1.348863161444379,-0.9982366519176081,-0.5630206378485483,1.454330517555298,875.0,2900.0,-0.5091371236585718,-1.5422680611058721,-0.3354604306173834,-1.5918438357457128,-1.3453260549808685,0.89074252553815,0.9843687806369694,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,6.775366090936392,7.972810784121404
1.348863161444379,-0.7073923928403791,-0.5630206378485483,1.454330517555298,913.0,3000.0,-0.38204055619574656,-1.2762377458749408,-0.2601283254885972,-1.5815000667491983,-1.371450634124445,0.89074252553815,0.9843687806369694,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,6.81783057145415,8.006700845440367
1.348863161444379,-0.4165481337631501,-0.5630206378485483,1.454330517555298,910.0,3580.0,-0.16332394140537154,-1.4251216536225975,-0.14713016779541738,-1.5799087176728117,-0.7721449901889623,1.0660471064517822,1.0491025581781608,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,6.814542897259958,8.183397369998433
1.348863161444379,-0.12570387468592106,-0.5630206378485483,1.454330517555298,872.0,3480.0,0.038580820522656996,-1.263741431932293,-0.18479622035981066,-1.7035034959388549,-0.8095772229916991,1.0660471064517822,1.0491025581781608,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,6.771935555839602,8.15507488781144
1.348863161444379,0.16514038439130796,-0.5630206378485483,1.454330517555298,870.0,3480.0,0.053123788369937745,-1.1663067832623166,-0.10946411523102409,-1.575134670443651,-0.9819214615209662,1.0660471064517822,1.0491025581781608,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,6.769641976852503,8.15507488781144
1.348863161444379,0.455984643468537,-0.5630206378485483,1.454330517555298,868.0,3511.0,0.08302886306707308,-1.1506733193759076,-0.0717980626666308,-1.436952525644062,-1.030661347982863,1.0660471064517822,1.0491025581781608,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,6.767343125265392,8.163940954755008
1.348863161444379,0.7468289025457661,-0.5630206378485483,1.454330517555298,920.0,3575.0,0.22503246015610093,-0.9603528894544077,0.04120009502654906,-1.1783583007312033,-0.8177655239172977,1.0660471064517822,1.0491025581781608,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,6.825460036255307,8.182000136293405
1.348863161444379,1.037673161622995,-0.5630206378485483,1.454330517555298,1058.0,3160.0,0.257537976131248,-1.095302622868526,0.003534042462155777,-0.6985665542005759,-0.9175848113912624,1.0660471064517822,1.0491025581781608,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,6.9650803456014065,8.058643712215618
1.348863161444379,1.3285174207002242,-0.5630206378485483,1.454330517555298,1175.0,2850.0,0.257537976131248,-1.2046061554923981,0.07886614759094235,-0.02516067004288518,-1.0103855552147138,1.0660471064517822,1.0491025581781608,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,7.069874128458572,7.955425088912672
1.348863161444379,1.619361679777453,-0.5630206378485483,1.454330517555298,1100.0,3225.0,0.6638569258205869,-0.7106618968472316,0.30486246297730163,-0.04770478195836517,-0.3904141994193867,1.0660471064517822,1.0491025581781608,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,7.00397413672268,8.078998258685154
1.5249315829603483,-1.5799251700720662,-0.5630206378485483,1.454330517555298,1070.0,3580.0,1.167692423435367,-0.07972875732450256,0.4931927257992681,0.04114554147323246,0.130127787993671,1.0660471064517822,1.0491025581781608,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,6.976348070447749,8.183397369998433
1.5249315829603483,-1.2890809109948371,-0.5630206378485483,1.454330517555298,1115.0,3218.0,0.7973635810337109,-0.48962354039307265,0.30486246297730163,0.7315258157790494,-0.07691924969646657,1.0660471064517822,1.0491025581781608,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,7.017506142941256,8.076826031298808
1.5249315829603483,-0.9982366519176081,-0.5630206378485483,1.454330517555298,1131.0,3265.0,0.763323804704537,-0.3537588049120241,0.34252851554169494,0.46311827156180513,0.13051770708536617,1.0660471064517822,1.0491025581781608,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,7.0317412587631285,8.09132127353041
1.5249315829603483,-0.7073923928403791,-0.5630206378485483,1.454330517555298,1500.0,3267.0,0.5825931358827191,-0.3051852666161251,0.5685248309280546,1.3922009073256456,-0.013362437750153137,1.0660471064517822,1.0491025581781608,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,7.313886831633462,8.091933455979893
1.5249315829603483,-0.4165481337631501,-0.5630206378485483,1.454330517555298,1480.0,3108.41,1.0701758755099258,-0.6509776191671791,0.6438569360568412,1.348438807725008,-0.8739138731214028,1.0660471064517822,1.0491025581781608,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,7.300472814267799,8.042188276565014
1.5249315829603483,-0.12570387468592106,-0.5630206378485483,1.454330517555298,1531.0,2956.65,0.8263845056963224,-0.1308904443240044,0.6815229886212345,1.6913745336863681,-0.9468287432684004,1.0660471064517822,1.0491025581781608,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,7.3343293503005365,7.992150313078659
1.5249315829603483,0.16514038439130796,-0.5630206378485483,1.454330517555298,1270.0,2814.18,0.8426372636838959,-0.182731847144655,0.606190883492448,0.9065742141815999,-1.1063056517717267,1.0660471064517822,1.0491025581781608,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,7.147559271189454,7.942781481691148
1.5249315829603483,0.455984643468537,-0.5630206378485483,1.454330517555298,1235.68,2675.0,0.8263845056963224,-0.09562365037289135,0.34252851554169494,0.8105628199062616,-1.2887877866850683,1.0660471064517822,1.0491025581781608,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,7.120185648546409,7.892078421248119
1.5249315829603483,0.7468289025457661,-0.5630206378485483,1.454330517555298,1081.0,2663.0,0.9076482956341901,0.18342583712464794,0.30486246297730163,0.15121385258998776,-1.355074032273248,1.0660471064517822,1.0491025581781608,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,6.9865664594064265,7.88758403166028
1.5249315829603483,1.037673161622995,-0.5630206378485483,1.454330517555298,1135.0,2540.0,0.7451207157584546,-0.2779704908539984,0.1541982527197285,-0.11984594008790116,-1.1254116872647904,1.0660471064517822,1.0491025581781608,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,7.035268599281097,7.840312983320164
1.5249315829603483,1.3285174207002242,-0.5630206378485483,1.454330517555298,1100.0,2288.0,0.5422862960735366,0.028058486159885185,0.07886614759094235,-0.48214307981196797,-1.129310878181742,1.0660471064517822,1.0491025581781608,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,7.00397413672268,7.735870319952567
1.5249315829603483,1.619361679777453,-0.5630206378485483,1.454330517555298,1250.0,2575.0,0.7451207157584546,0.40987577723179447,0.3801945681060882,0.04883706200910213,-1.1464673182163296,1.0660471064517822,1.0491025581781608,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,7.1316985104669115,7.853993087224244
1.7010000044763178,-1.5799251700720662,-0.5630206378485483,1.454330517555298,1207.44,2886.76,1.0453741668208887,0.08748133467795781,0.5685248309280546,0.027884299170008932,-1.1152737908807158,0.89074252553815,0.9843687806369694,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,7.09708555058665,7.968236394066438
1.7010000044763178,-1.2890809109948371,-0.5630206378485483,1.454330517555298,1259.0,2805.06,1.3198247393022506,0.12047369491984385,0.606190883492448,0.02974087309246023,-0.860656624003767,0.7738728049290627,0.9196350030957781,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,7.138866999945524,7.939536643185046
1.7010000044763178,-0.9982366519176081,-0.5630206378485483,1.454330517555298,1279.9,2984.53,1.6795307790832281,0.21890177440534486,0.7568550937500211,0.036371494244071996,-0.695330929125013,0.5985682240154306,0.7901674480133942,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,7.1553182348370905,8.00153256450464
1.7010000044763178,-0.7073923928403791,-0.5630206378485483,1.454330517555298,1537.38,2971.84,1.348884670584032,0.8123459721001298,0.8321871988788077,-0.24688864135278255,-0.7124873691596005,0.48169850340634324,0.6606998929310114,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,7.338485193670042,7.997273003857307
1.7010000044763178,-0.4165481337631501,-0.5630206378485483,1.454330517555298,1291.94,2933.77,1.220006800845769,0.29108236602804516,0.6438569360568412,-0.6500304073707778,-0.5795249588915463,0.3063939224927112,0.5312323378486276,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,7.164673973982875,7.984384364625946
1.7010000044763178,-0.12570387468592106,-0.5630206378485483,1.454330517555298,1479.87,2985.76,1.039523173945362,0.4252478119562235,0.7191890411856278,-0.4015147266083689,-0.3221783583727312,0.13108934157908014,0.3370310052250534,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,7.300385031887017,8.001944466812596
1.7010000044763178,0.16514038439130796,-0.5630206378485483,1.454330517555298,1327.49,2878.23,0.8333991960437591,0.31897685761132005,0.5685248309280546,-0.19278277275563055,-0.2714888764523586,-0.04421523933455195,0.1428296726014782,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,7.191798237885124,7.965278176271527
1.7010000044763178,0.455984643468537,-0.5630206378485483,1.454330517555298,1359.49,2908.68,0.8912005045507656,0.39131430673120887,0.5685248309280546,-0.04717433226623624,-0.01960114321727593,-0.2195198202481835,-0.05137166002209593,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,0,0,0,0,0,0,7.215600207957405,7.975798388483136
-1.6443000043271032,-1.5799251700720662,1.4343276403802345,-0.09424873742880877,599.75,1330.17,-1.961204029990758,-1.6042006295789535,-1.5407741126779677,,,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.398178874616578,7.1938135337553115
-1.6443000043271032,-1.2890809109948371,1.4343276403802345,-0.09424873742880877,592.9,1409.54,-1.9515368895397494,-1.7204320349952973,-1.5407741126779677,,,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.386710955021814,7.251727888777986
-1.6443000043271032,-0.9982366519176081,1.4343276403802345,-0.09424873742880877,626.59,1464.35,-1.9211117265870115,-1.6487220158641613,-1.5031080601135745,,,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.441887087016192,7.289849400767062
-1.6443000043271032,-0.7073923928403791,1.4343276403802345,-0.09424873742880877,615.69,1510.3,-1.9103458996960427,-1.6024751971098847,-1.4654420075491812,,,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.424366466526266,7.320725486576075
-1.6443000043271032,-0.4165481337631501,1.4343276403802345,-0.09424873742880877,648.86,1591.86,-1.8769432314799819,-1.6283305412297144,-1.427775954984788,,,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.476756955075701,7.373286421553316
-1.6443000043271032,-0.12570387468592106,1.4343276403802345,-0.09424873742880877,581.5,1433.6,-1.9173800933530647,-1.5186871506952686,-1.5407741126779677,,,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.367329185439855,7.268641343692334
-1.6443000043271032,0.16514038439130796,1.4343276403802345,-0.09424873742880877,607.32,1414.44,-1.951660410500455,-1.615494369376493,-1.5407741126779677,,,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.410701059300065,7.2551957158047475
-1.6443000043271032,0.455984643468537,1.4343276403802345,-0.09424873742880877,580.62,1417.05,-1.9184982831026096,-1.5764891384090645,-1.5407741126779677,,,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.36581731352352,7.25703796740131
-1.6443000043271032,0.7468289025457661,1.4343276403802345,-0.09424873742880877,576.08,1472.05,-1.8446717552198557,-1.5295887467498377,-1.4654420075491812,,,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.3579809050775715,7.295090360217831
-1.6443000043271032,1.037673161622995,1.4343276403802345,-0.09424873742880877,549.88,1425.84,-1.8974087043379342,-1.629637687039615,-1.5407741126779677,,,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.311516999590213,7.263217487854876
-1.6443000043271032,1.3285174207002242,1.4343276403802345,-0.09424873742880877,588.06,1369.71,-1.8571343700447271,-1.4763879122868913,-1.5031080601135745,,,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.378528046035594,7.223084132753147
-1.6443000043271032,1.619361679777453,1.4343276403802345,-0.09424873742880877,587.72,1351.72,-1.9075244209094002,-1.5041255463729777,-1.5031080601135745,,,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.377950688618344,7.209872659230173
-1.4682315828111336,-1.5799251700720662,1.4343276403802345,-0.09424873742880877,665.8,1504.05,-1.8681082322379368,-1.616330942694829,-1.427775954984788,-0.02091707250585365,0.14923382348673456,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.502490150876639,7.31658139922248
-1.4682315828111336,-1.2890809109948371,1.4343276403802345,-0.09424873742880877,641.44,1553.9,-1.8706956713095586,-1.6584471806898204,-1.3901099024203947,-0.09571047909603435,0.038886720537000215,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.465273427194696,7.3491665138637705
-1.4682315828111336,-0.9982366519176081,1.4343276403802345,-0.09424873742880877,721.73,1634.31,-1.8717878566463233,-1.5754957075935405,-1.3524438498560014,0.08968168830303057,0.09230563609923906,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.583035708427793,7.399587667805565
-1.4682315828111336,-0.7073923928403791,1.4343276403802345,-0.09424873742880877,718.65,1742.57,-1.8903680095777173,-1.6005667642274302,-1.314777797291608,0.13052631459695901,0.23930513366831982,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.578764982708679,7.463690014435074
-1.4682315828111336,-0.4165481337631501,1.4343276403802345,-0.09424873742880877,774.06,1857.04,-1.8043909198234533,-1.432258669744653,-1.2394456921628219,0.19895432488159248,0.2892147774053021,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.6529404457114625,7.527277447667345
-1.4682315828111336,-0.12570387468592106,1.4343276403802345,-0.09424873742880877,719.52,1677.33,-1.8453348677457486,-1.407553613937536,-1.314777797291608,0.31671415653421736,0.30247202652293803,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.5799731735553575,7.425554530385262
-1.4682315828111336,0.16514038439130796,1.4343276403802345,-0.09424873742880877,734.19,1735.52,-1.8408946142635436,-1.455186007250307,-1.314777797291608,0.2411250754058433,0.5247259087891873,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.60012896920795,7.4596383895379015
-1.4682315828111336,0.455984643468537,1.4343276403802345,-0.09424873742880877,720.07,1787.16,-1.8302263039205005,-1.4818779246884728,-1.2771117447272147,0.32414045222402255,0.6580782381489371,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.580736219950915,7.488942437188488
-1.4682315828111336,0.7468289025457661,1.4343276403802345,-0.09424873742880877,673.71,2083.67,-1.805242564342002,-1.4640484558414313,-1.2017796395984286,0.13662648605644184,1.2597233966345907,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.514282968925649,7.642365848325054
-1.4682315828111336,1.037673161622995,1.4343276403802345,-0.09424873742880877,712.2,2196.52,-1.7415122497211288,-1.544934638558069,-1.1641135870340353,0.4700141175594813,1.7471222612535586,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.569761885988985,7.695084730769338
-1.4682315828111336,1.3285174207002242,1.4343276403802345,-0.09424873742880877,768.73,2049.05,-1.5783605639386704,-1.1791429551155381,-1.0887814819052488,0.5018410990872179,1.5736082654492065,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.6460398040052215,7.6256194620789195
-1.4682315828111336,1.619361679777453,1.4343276403802345,-0.09424873742880877,742.26,1962.44,-1.582020685037472,-1.273806454668526,-1.126447534469642,0.3846117171267219,1.4012640269199392,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.611045916210839,7.582453315873552
-1.2921631612951643,-1.5799251700720662,1.4343276403802345,-0.09424873742880877,808.68,2175.53,-1.500243307947197,-1.2534934087826737,-1.013449376776462,0.2562428916315181,1.3802083959683997,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.696639107880646,7.6854871444948785
-1.2921631612951643,-1.2890809109948371,1.4343276403802345,-0.09424873742880877,707.29,2237.7,-1.5688169444483675,-1.2404480935998674,-0.9757833242120688,-0.04054371111462447,1.355643493191604,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.562853614348462,7.713650619233836
-1.2921631612951643,-0.9982366519176081,1.4343276403802345,-0.09424873742880877,849.71,2174.9,-1.469077019230226,-1.1025180677391764,-0.9381172716476756,0.1573140240494706,0.9294619259687782,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.746071294938022,7.685197651037477
-1.2921631612951643,-0.7073923928403791,1.4343276403802345,-0.09424873742880877,805.94,2090.85,-1.2950619900088733,-0.6824536902695809,-0.8251191139544957,0.00931855994549601,0.4190578349397951,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.693249316063513,7.645804120893281
-1.2921631612951643,-0.4165481337631501,1.4343276403802345,-0.09424873742880877,892.7,2462.82,-1.1310001497791111,-0.27242819262002094,-0.5991227985681364,0.09366006099399764,0.9115256477508001,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.795370148387346,7.809468270036935
-1.2921631612951643,-0.12570387468592106,1.4343276403802345,-0.09424873742880877,972.34,2596.72,-1.1557368474361975,-0.25538301125891966,-0.5614567460037431,0.6190704810477139,1.776756112222392,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.88073345588583,7.862389416210678
-1.2921631612951643,0.16514038439130796,1.4343276403802345,-0.09424873742880877,827.87,2122.52,-1.1486181394376405,-0.25269029089052486,-0.7497870088257096,0.0254972755554287,0.5091291451213804,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.7200633273981785,7.66083036812197
-1.2921631612951643,0.455984643468537,1.4343276403802345,-0.09424873742880877,758.23,2359.51,-1.2283086624023112,-0.4698856386635766,-0.7497870088257096,-0.17236045960866633,0.888520421340785,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.632304761794251,7.766632976367963
-1.2921631612951643,0.7468289025457661,1.4343276403802345,-0.09424873742880877,796.77,2664.03,-1.2925915707947622,-0.576208878840876,-0.6367888511325297,0.17163616573695198,0.7255342410122022,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.681820335354905,7.887970593572232
-1.2921631612951643,1.037673161622995,1.4343276403802345,-0.09424873742880877,795.82,2394.21,-1.2747915502467715,-0.6342200098842558,-0.7497870088257096,-0.0015556587431472867,-0.009463246833201407,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.680628806356985,7.781226188673348
-1.2921631612951643,1.3285174207002242,1.4343276403802345,-0.09424873742880877,853.41,2283.89,-1.3516280889088244,-0.6359192994371264,-0.7874530613901028,-0.020651847659789183,0.0864568497238115,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.750411172257288,7.734073162125772
-1.2921631612951643,1.619361679777453,1.4343276403802345,-0.09424873742880877,760.28,1928.21,-1.290797266312934,-0.49137511577833937,-0.862785166518889,-0.24847999042916938,-0.4282363513138186,-1.2129124454254296,-1.216579655763545,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.635001227114593,7.564865871677132
-1.1160947397791947,-1.5799251700720662,1.4343276403802345,-0.09424873742880877,790.76,2055.39,-1.2581487260674966,-0.376032569512727,-0.7874530613901028,-0.3718095438491482,-0.5756257679745945,-0.979173004207254,-1.1518458782223537,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.674258315588435,7.6287072973023795
-1.1160947397791947,-1.2890809109948371,1.4343276403802345,-0.09424873742880877,716.77,2151.69,-1.3424810367134181,-0.8531146472101782,-0.862785166518889,-0.2773894986501967,-0.5101193605698052,-0.8038684232936224,-1.1518458782223537,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.576149183468407,7.67447350186049
-1.1160947397791947,-0.9982366519176081,1.4343276403802345,-0.09424873742880877,849.99,2114.84,-1.30978048764242,-0.8101095500644552,-0.9004512190832823,-0.31213395348464235,-0.4680080986667264,-0.6285638423799909,-1.087112100681162,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.746400377623016,7.65720717575255
-1.1160947397791947,-0.7073923928403791,1.4343276403802345,-0.09424873742880877,865.61,2212.08,-1.410560589371766,-0.8016131023001025,-0.8251191139544957,-0.1166632419351275,-0.13423735617565719,-0.45325926146635875,-1.0223783231399706,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.764589048588412,7.702140489420247
-1.1160947397791947,-0.4165481337631501,1.4343276403802345,-0.09424873742880877,939.53,2567.87,-1.416509098795218,-1.0596175422582448,-0.7874530613901028,-0.1736865838389887,-0.19389497720501886,-0.2195198202481835,-1.0223783231399706,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.846443546158992,7.851221392481885
-1.1160947397791947,-0.12570387468592106,1.4343276403802345,-0.09424873742880877,943.41,2507.67,-1.4171917146306963,-1.2421212402365402,-0.9004512190832823,-0.39196663215004796,-0.49413267781030307,-0.04421523933455195,-0.9576445455987785,0.0,1.0658141036401503e-14,-1.1102230246251565e-16,1,0,0,0,0,0,6.850560393888885,7.82750801121147
